HOY,Head,Chest,Back,Pelvis,Left_shoulder,Right_shoulder,Left_arm,Right_arm,Left_hand,Right_hand,Left_thigh,Right_thigh,Left_calf,Right_calf,Left_foot,Right_foot
3897.5,1.16,1.53,0.55,0.82,0.20,0.93,0.35,0.53,0.18,0.29,0.86,0.94,0.87,1.04,0.27,0.37
3898.5,1.44,1.89,0.69,1.04,0.25,1.16,0.45,0.67,0.22,0.36,1.12,1.19,1.12,1.33,0.35,0.47
3899.5,1.59,1.88,0.86,1.19,0.24,1.29,0.49,0.75,0.26,0.41,1.30,1.33,1.23,1.48,0.40,0.55
3900.5,1.59,1.60,0.99,1.22,0.19,1.26,0.48,0.74,0.26,0.41,1.29,1.34,1.20,1.46,0.40,0.57
3901.5,1.33,1.25,0.90,1.04,0.14,1.07,0.37,0.64,0.22,0.36,1.06,1.15,0.99,1.26,0.34,0.51
3902.5,1.10,1.01,0.76,0.85,0.11,0.87,0.30,0.52,0.18,0.29,0.82,0.95,0.79,1.03,0.28,0.42
3903.5,0.84,0.81,0.55,0.62,0.09,0.66,0.23,0.39,0.13,0.21,0.58,0.70,0.58,0.76,0.20,0.30
3904.5,0.65,0.64,0.42,0.47,0.07,0.51,0.18,0.30,0.10,0.16,0.44,0.53,0.44,0.57,0.15,0.22
3905.5,0.48,0.48,0.29,0.34,0.06,0.37,0.13,0.22,0.07,0.12,0.32,0.38,0.32,0.41,0.11,0.16
3906.5,0.28,0.29,0.17,0.20,0.03,0.22,0.08,0.13,0.04,0.07,0.20,0.23,0.19,0.24,0.06,0.09
3907.5,0.10,0.10,0.06,0.07,0.01,0.08,0.03,0.04,0.01,0.02,0.07,0.08,0.07,0.08,0.02,0.03
3908.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3909.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3910.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3911.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3912.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3913.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3914.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3915.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3916.5,0.04,0.04,0.02,0.02,0.00,0.03,0.01,0.02,0.01,0.01,0.02,0.03,0.02,0.03,0.01,0.01
3917.5,0.19,0.20,0.11,0.13,0.02,0.15,0.05,0.08,0.03,0.04,0.12,0.14,0.13,0.16,0.04,0.06
3918.5,0.37,0.40,0.20,0.25,0.05,0.28,0.10,0.16,0.05,0.08,0.23,0.28,0.24,0.30,0.08,0.11
3919.5,0.53,0.61,0.28,0.36,0.07,0.41,0.14,0.23,0.08,0.12,0.34,0.41,0.36,0.44,0.11,0.16
3920.5,0.77,1.01,0.37,0.54,0.13,0.60,0.22,0.34,0.11,0.18,0.52,0.62,0.56,0.68,0.17,0.23
3921.5,1.23,1.85,0.50,0.89,0.25,0.99,0.39,0.56,0.19,0.30,0.94,1.02,0.99,1.15,0.29,0.39
3922.5,1.68,2.47,0.70,1.26,0.35,1.36,0.56,0.78,0.27,0.42,1.39,1.42,1.40,1.61,0.42,0.55
3923.5,1.93,2.38,0.98,1.49,0.32,1.55,0.63,0.89,0.32,0.49,1.68,1.62,1.58,1.82,0.50,0.67
