HOY,Head,Chest,Back,Pelvis,Left_shoulder,Right_shoulder,Left_arm,Right_arm,Left_hand,Right_hand,Left_thigh,Right_thigh,Left_calf,Right_calf,Left_foot,Right_foot
5271.5,0.70,0.63,0.39,0.40,0.07,0.45,0.14,0.24,0.08,0.12,0.19,0.47,0.26,0.39,0.07,0.11
5272.5,0.50,0.45,0.27,0.29,0.05,0.32,0.10,0.17,0.05,0.09,0.13,0.34,0.19,0.28,0.05,0.08
5273.5,0.30,0.27,0.16,0.17,0.03,0.19,0.06,0.10,0.03,0.05,0.08,0.20,0.11,0.16,0.03,0.04
5274.5,0.13,0.13,0.07,0.08,0.01,0.09,0.03,0.05,0.01,0.02,0.04,0.09,0.05,0.08,0.01,0.02
5275.5,0.01,0.01,0.01,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00
5276.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5277.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5278.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5279.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5280.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5281.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5282.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5283.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5284.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5285.5,0.05,0.05,0.02,0.03,0.01,0.03,0.01,0.02,0.01,0.01,0.01,0.03,0.02,0.03,0.00,0.01
5286.5,0.19,0.19,0.10,0.11,0.02,0.12,0.04,0.06,0.02,0.03,0.05,0.13,0.07,0.11,0.02,0.03
5287.5,0.39,0.40,0.20,0.22,0.05,0.25,0.08,0.13,0.04,0.07,0.10,0.26,0.15,0.21,0.04,0.06
5288.5,0.61,0.64,0.30,0.34,0.07,0.39,0.12,0.21,0.07,0.11,0.17,0.40,0.23,0.34,0.06,0.09
5289.5,0.83,0.90,0.42,0.49,0.10,0.56,0.17,0.30,0.09,0.16,0.27,0.58,0.36,0.51,0.10,0.14
5290.5,0.97,0.96,0.51,0.56,0.11,0.64,0.20,0.34,0.11,0.18,0.29,0.67,0.40,0.57,0.11,0.16
5291.5,1.09,1.04,0.59,0.65,0.12,0.72,0.22,0.39,0.13,0.20,0.33,0.76,0.45,0.64,0.12,0.18
5292.5,1.08,0.99,0.60,0.64,0.12,0.70,0.22,0.38,0.12,0.20,0.31,0.75,0.43,0.62,0.12,0.18
5293.5,1.05,0.96,0.58,0.62,0.11,0.68,0.21,0.37,0.12,0.19,0.31,0.73,0.42,0.61,0.12,0.18
5294.5,0.88,0.79,0.48,0.51,0.09,0.57,0.17,0.31,0.10,0.16,0.24,0.60,0.34,0.51,0.10,0.15
5295.5,0.70,0.63,0.39,0.40,0.07,0.45,0.14,0.24,0.08,0.12,0.19,0.48,0.27,0.40,0.07,0.11
5296.5,0.50,0.45,0.27,0.29,0.05,0.32,0.10,0.17,0.05,0.09,0.13,0.34,0.19,0.28,0.05,0.08
5297.5,0.30,0.27,0.16,0.17,0.03,0.19,0.06,0.10,0.03,0.05,0.08,0.20,0.11,0.16,0.03,0.04
5298.5,0.13,0.12,0.07,0.08,0.01,0.08,0.03,0.04,0.01,0.02,0.03,0.09,0.05,0.08,0.01,0.02
5299.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5300.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5301.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5302.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5303.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5304.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5305.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5306.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5307.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5308.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
